Date,Adj Close,Close,High,Low,Open,Volume,gap_days,intraday_range,return,volatility_120,log_return,range_pct,close_open_ret,vol_mean,vol_std,ret_mean,ret_std,vol_z,ret_z,vol_ratio,MA_5,MA_20,MA_50,RSI_14,BB_upper,BB_lower,BB_pos,MACD_line,MACD_signal,MACD_hist,ATR_14,return_z,vol_ratio_z,range_pct_z,RSI_14_z
2024-01-30,57673.51953125,66900.0,67300.0,66900.0,67300.0,1840400,1.0,400.0,-0.0014925373134327957,0.012166023136897604,-0.0014936522567832536,0.005979073243647235,-0.005943536404160475,2700226.125,1152348.145087827,-0.0008229898731249537,0.012166023136897604,-0.7461513507573423,-0.05503420738015955,0.752139648078692,67020.0,67730.0,68122.0,38.888888888888886,69142.87314586832,66317.12685413168,-0.5874554289797232,-360.7228468562389,-313.50899266398824,-47.213854192250665,742.8571428571429,-0.11370883992152489,-0.7543952485427632,-1.4496583461109653,-1.0557791672191843
2024-01-31,57759.73046875,67000.0,68200.0,66900.0,67200.0,4441100,1.0,1300.0,0.001494768310911887,0.012054672783737161,0.001493652256783372,0.019402985074626865,-0.002976190476190476,2706175.6083333334,1159515.4031469128,-0.0006539339179613145,0.012054672783737161,1.4962495426607527,0.1782464167564958,1.7947565434497434,66960.0,67665.0,68062.0,44.89795918367347,69087.04448816337,66242.95551183663,-0.46763656519556274,-361.37825649448496,-323.0828454300876,-38.29541106439734,785.7142857142857,0.19146058297227855,3.6300236301858093,2.0329712991122855,-0.1730719199505069
2024-02-01,58190.7734375,67500.0,67800.0,67200.0,67200.0,2549300,1.0,600.0,0.00746268656716409,0.012077303171596873,0.0074349784875179905,0.008888888888888889,0.004464285714285714,2703976.225,1159560.9504591846,-0.000591744863234947,0.012077303171596873,-0.13339206096820397,0.666906453863083,1.0386655222545214,67080.0,67590.0,68026.0,45.99999999999999,68866.34346144718,66313.65653855282,-0.07051393509545888,-317.8874434589816,-322.0437650358664,4.156321576884807,771.4285714285714,0.923753349254626,0.5339602512451651,-0.6257455614693607,-0.0350013987172561
2024-02-02,58104.5703125,67400.0,67700.0,67000.0,67500.0,2677300,1.0,700.0,-0.001481481481481528,0.012064640054313918,-0.001482579960222836,0.010385756676557863,-0.0014814814814814814,2707917.625,1158651.82905264,-0.000649690177450211,0.012064640054313918,-0.026425216128156633,-0.06894456032560176,1.090026256361489,67160.0,67510.0,67984.0,52.272727272727266,68601.40180260841,66418.59819739159,-0.10078781227693108,-288.16800369090925,-315.268612766875,27.100609075965735,757.1428571428571,-0.16227670077422926,0.7231506632716501,-0.17672145265798014,0.8742042877059294
2024-02-05,58621.81640625,68000.0,68200.0,67200.0,67400.0,3565900,3.0,1000.0,0.008902077151335286,0.012095892241313915,0.008862687257845324,0.014705882352941176,0.008902077151335312,2709579.175,1159746.6636430658,-0.0005641683327083581,0.012095892241313915,0.7383688626532228,0.7826000178565887,1.4383388503246792,67360.0,67470.0,67956.0,60.416666666666664,68410.54855214784,66529.45144785216,0.5635009471756558,-213.73632861685473,-294.96215593687094,81.22582732001621,792.8571428571429,1.2010516531805195,1.9691361376164946,0.9568148782539027,1.9262558779304821
2024-02-06,58276.98046875,67600.0,68200.0,67600.0,68100.0,2463800,1.0,600.0,-0.00588235294117645,0.012085579422237593,-0.005899722127188271,0.008875739644970414,-0.007342143906020558,2711279.9833333334,1159230.9035295993,-0.0005450680495433207,0.012085579422237593,-0.21348635770476107,-0.4416242453226916,0.9958975042887229,67500.0,67440.0,67934.0,52.08333333333334,68318.75510030714,66561.24489969286,0.1820757568793356,-184.8940039449808,-272.94852553849296,88.05452159351216,785.7142857142857,-0.8016461524998149,0.25318305729897006,-0.6651629233701715,0.7220631782083635
2024-02-07,58276.98046875,67600.0,67900.0,67200.0,67600.0,2736300,1.0,700.0,0.0,0.012078062232946917,0.0,0.010355029585798817,0.0,2716716.6166666667,1157792.8029573422,-0.00057940870888398,0.012078062232946917,0.01691441100973473,0.047971992336937185,1.111917777168963,67620.0,67415.0,67920.0,55.55555555555556,68241.59733721732,66588.40266278268,0.22380909261429327,-160.18968684940774,-250.3967578006759,90.20707095126818,771.4285714285714,0.016618580552548702,0.7058704798780241,-0.20631172511770518,1.1271081417770752
2024-02-15,58276.98046875,67600.0,68000.0,67200.0,67600.0,4115500,8.0,800.0,0.0,0.01205887863430847,0.0,0.011834319526627219,0.0,2712254.9166666665,1151289.8943629763,-0.0006364082528876278,0.01205887863430847,1.2188460006502249,0.0527750773672268,1.6252536871400407,67640.0,67420.0,67910.0,44.44444444444444,68249.96512291975,66590.03487708025,0.21687658315903136,-139.00892916086013,-228.1191920727128,89.11026291185266,721.4285714285714,0.023341565028897907,2.33946207420086,0.1800988214038909,-0.3590552738448222
2024-02-16,60345.98828125,70000.0,70300.0,67500.0,67800.0,11114600,1.0,2800.0,0.035502958579881616,0.012497306663752518,0.03488725900044054,0.04,0.032448377581120944,2745658.2416666667,1324905.2255442606,-0.0003065828734176,0.012497306663752518,6.316634274648164,2.865380710962471,3.906951474326462,68160.0,67525.0,67940.0,64.91228070175438,68937.53784299563,66112.46215700437,1.7521654462376373,70.62282035763201,-168.37078958664384,238.99360994427585,871.4285714285714,3.5408892398985103,4.700784897450194,4.443569407634043,2.1332136852303045
2024-02-19,61983.953125,71900.0,72600.0,70700.0,70900.0,7144500,3.0,1900.0,0.027142857142857135,0.012736444965161787,0.026781022677642007,0.02642559109874826,0.014104372355430184,2775048.175,1382286.422776115,-3.491718121984751e-05,0.012736444965161787,3.1610321515164794,2.1338587336118366,2.3917152283371372,68940.0,67760.0,68010.0,80.0,70162.10434060595,65357.89565939405,1.7234888301961349,385.6263526543771,-57.571361138439656,443.1977137928168,1007.1428571428571,2.42746055302094,1.9665463597206245,2.0440855672724827,3.141409545369433
2024-02-20,61639.1171875,71500.0,72400.0,71300.0,71700.0,4435700,1.0,1100.0,-0.0055632823365785455,0.012744083101307173,-0.005578815027038998,0.015384615384615385,-0.002789400278940028,2786386.441666667,1390325.1437223663,-5.8415498816620966e-05,0.012744083101307173,1.1862790267300842,-0.4319547192216037,1.4496777778453207,69720.0,67985.0,68092.0,80.0,70879.8411464462,65090.1588535538,1.2142289756780373,596.12055769992,73.16702262923228,522.9535350706877,1028.5714285714287,-0.7328399566327994,0.48612496956224444,0.41661670329539857,2.636908118355717
2024-02-21,61466.703125,71300.0,71900.0,71000.0,71500.0,3590200,1.0,900.0,-0.002797202797202747,0.012705626574241985,-0.0028011222797116675,0.012622720897615708,-0.002797202797202797,2781531.433333333,1386454.9406837507,-0.00017342657668877048,0.012705626574241985,0.5832635038740315,-0.2065050633420265,1.1551368304008898,70460.0,68180.0,68150.0,82.3529411764706,71414.42014651939,64945.5798534806,0.9646242166026185,738.2898572917329,206.19158956173243,532.0982677300005,1050.0,-0.4229097743255684,0.015597846179059398,-0.011729058051280255,2.4484651199789202
2024-02-22,61725.3203125,71600.0,72700.0,71100.0,71300.0,4698100,1.0,1600.0,0.004207573632538653,0.012621257683779648,0.004198746546349761,0.0223463687150838,0.004207573632538569,2777298.9166666665,1379750.4549719505,-0.000274417884852989,0.012621257683779648,1.3921365826781933,0.3551144925241265,1.468780466398423,71260.0,68405.0,68206.0,82.85714285714286,71935.60304972633,64874.396950273665,0.9049445533809458,865.1941249799856,337.99209664538307,527.2020283346026,1121.4285714285713,0.29263970222672436,0.4636261021614599,1.3537308055924249,2.185383763230766
2024-02-23,61208.078125,71000.0,72700.0,71000.0,71800.0,6142500,1.0,1700.0,-0.008379888268156388,0.01263987555111301,-0.008415196925284472,0.023943661971830985,-0.011142061281337047,2803108.075,1413364.817954503,-0.00036656175518222643,0.01263987555111301,2.362724671350562,-0.6339719469997902,1.8670174744628938,71460.0,68555.0,68264.0,76.3157894736842,72263.58179731396,64846.418202686036,0.6592816698207535,906.8975355621806,451.77318442874264,455.1243511334379,1214.2857142857142,-0.9241346397807702,1.0294908152319004,1.463174126312714,1.5868673001384033
2024-02-26,61208.078125,71000.0,71700.0,70700.0,71000.0,3138400,3.0,1000.0,0.0,0.012079985444335315,0.0,0.014084507042253521,0.0,2778970.575,1382095.7180453672,-0.0007003401263437754,0.012079985444335315,0.26006116675357616,0.05797524587847802,0.9409281467863899,71280.0,68690.0,68314.0,77.33333333333334,72552.85958980214,64827.14041019786,0.5980025797723394,929.2361331913999,547.2657741812741,381.9703590101258,1257.142857142857,-0.10848528827640778,-0.3953146331373972,0.06785489847077489,1.5367893230997258
2024-02-27,62070.16015625,72000.0,72400.0,71100.0,71200.0,5282500,1.0,1300.0,0.014084507042253502,0.012143259418890941,0.01398624197473987,0.018055555555555554,0.011235955056179775,2787993.066666667,1394923.4855357679,-0.0005294818573459629,0.012143259418890941,1.7882750983830722,1.2034650990709197,1.539354422681576,71380.0,68905.0,68386.0,79.76190476190476,73007.10472293124,64802.89527706876,0.7544907331835273,1015.9203776793438,640.9966948808881,374.92368279845573,1264.2857142857142,1.1961880725575071,0.48835347691115466,0.5993138636053611,1.5797459321332823
2024-02-28,62242.56640625,72200.0,72600.0,71500.0,72400.0,3509000,1.0,1100.0,0.002777777777777768,0.012135793540573689,0.0027739268827252244,0.015235457063711912,-0.0027624309392265192,2795070.566666667,1396420.8543573867,-0.0005494000313339039,0.012135793540573689,0.5112566395049102,0.27416236095216134,1.013394471879728,71560.0,69150.0,68450.0,79.01234567901234,73429.94097352313,64870.05902647687,0.7126266504300225,1088.2123597975005,730.4398278642105,357.77253193329,1285.7142857142858,0.0762030350086493,-0.32129912399812105,0.17116588297555405,1.4339669657487626
2024-02-29,62070.16015625,72000.0,73300.0,71600.0,72600.0,6568800,1.0,1700.0,-0.0027700831024930483,0.01213737416624153,-0.002773926882725208,0.02361111111111111,-0.008264462809917356,2813260.566666667,1431104.7191328153,-0.0005724840571880126,0.01213737416624153,2.6242240579075307,-0.18106050083034936,1.8341635409065873,71640.0,69405.0,68490.0,78.04878048780488,73727.9984720647,65082.0015279353,0.6002777971745631,1116.4956807185808,807.6509984350846,308.84468228349624,1357.142857142857,-0.4952040757784847,0.8881304574159964,1.263399165760932,1.2787184386729276
2024-03-01,61639.1171875,71500.0,72100.0,71200.0,72100.0,4487700,1.0,900.0,-0.00694444444444442,0.011829295392806865,-0.006968669316093316,0.012587412587412588,-0.008321775312066574,2793658.8916666666,1391036.831411299,-0.0008767126109345602,0.011829295392806865,1.2178262070995032,-0.5129411035926548,1.2256496794048166,71740.0,69630.0,68532.0,71.60493827160494,73893.97393099566,65366.02606900434,0.4385580283234391,1086.0453403494175,863.3298668179513,222.71547353146627,1350.0,-0.8588638666180072,-0.0574537205447764,-0.24974766510649637,0.844192750413212
2024-03-04,62070.16015625,72000.0,72700.0,71600.0,71800.0,5014600,3.0,1100.0,0.006993006993007089,0.01185102328778572,0.0069686693160934355,0.015277777777777777,0.002785515320334262,2816443.8833333333,1404883.079368123,-0.0008080338905704457,0.01185102328778572,1.5646541331078851,0.6582588434888735,1.3482982809210362,71940.0,69880.0,68608.0,76.82926829268293,74080.55134225823,65679.44865774177,0.5046956523712626,1089.6976908824145,908.6034316308439,181.09425925157052,1392.857142857143,0.4677004482299212,0.1207699135195639,0.11294752816401586,1.077846580633051
2024-03-05,62932.23828125,73000.0,73000.0,71700.0,72000.0,5530900,1.0,1300.0,0.01388888888888884,0.01191572943803628,0.01379332213233577,0.01780821917808219,0.013888888888888888,2831478.8833333333,1424227.5193590852,-0.0006402098164963722,0.01191572943803628,1.895358066021242,1.219320964019775,1.4457273901155872,72140.0,70185.0,68706.0,79.34782608695653,74360.25290756204,66009.74709243796,0.6742106555752799,1159.913091546361,958.8653636139474,201.04772793241375,1435.7142857142858,1.0876455253602504,0.24016772902904424,0.4204079787289232,1.1427208844879642
2024-03-06,61897.74609375,71800.0,73500.0,71800.0,73300.0,4833900,1.0,1700.0,-0.016438356164383605,0.01198508422059086,-0.016574965094212676,0.023676880222841225,-0.020463847203274217,2848637.2083333335,1435895.233586812,-0.0008296070193337409,0.01198508422059086,1.3825958504699227,-1.3023478899074736,1.2338501566806006,72060.0,70425.0,68802.0,70.1923076923077,74375.14989722242,66474.85010277758,0.3480880563461249,1105.9802790574759,988.2883467026531,117.69193235482271,1500.0,-1.7432909962544403,-0.11329985510832802,1.1590952286033205,0.5722299225538969
2024-03-07,62070.16015625,72000.0,72100.0,71300.0,71700.0,5217600,1.0,800.0,0.0027855153203342198,0.011979125794355,0.0027816429618767705,0.011111111111111112,0.0041841004184100415,2856826.375,1446629.9062271444,-0.0007543110583309559,0.011979125794355,1.6319126369763575,0.2954995581007481,1.2954044952839987,72060.0,70650.0,68902.0,62.19512195121952,74406.53815997767,66893.46184002233,0.3593734290743962,1067.075878628195,1004.0458530877615,63.03002554043337,1357.142857142857,0.03582380229131513,-0.04972349313206069,-0.5557751732084238,0.08135626970446178
2024-03-08,60345.98828125,70000.0,72900.0,70000.0,72100.0,7361000,1.0,2900.0,-0.02777777777777779,0.012188215252028409,-0.028170876966696335,0.041428571428571426,-0.02912621359223301,2895597.2083333335,1503835.5170367507,-0.0010696499821604458,0.012188215252028409,2.9693425518141563,-2.1913075247971583,1.7612154563943054,71760.0,70780.0,68940.0,38.554216867469876,74230.46144892627,67329.53855107373,-0.22605672068665608,864.8906546038052,976.2148133909703,-111.32415878716517,1378.5714285714287,-2.456031664790401,0.6474910599552063,2.915892492481152,-1.2645000623838316
2024-03-11,61393.9609375,70300.0,71300.0,70000.0,70500.0,4268400,3.0,1300.0,0.004285714285714226,0.012130543529846287,0.004276556767260172,0.01849217638691323,-0.0028368794326241137,2910270.5416666665,1508600.6624194658,-0.0009094026952008311,0.012130543529846287,0.9002577634794291,0.4282674529902855,1.0028067185826073,71420.0,70895.0,68990.0,42.6829268292683,74099.91399014242,67690.08600985758,-0.18565240809272401,720.5587479795213,925.0836003086806,-204.52485232915933,1392.857142857143,0.2776871072519963,-0.5767598090181342,0.2597669239185932,-0.9859019433274632
2024-03-12,61131.97265625,70000.0,70600.0,70000.0,70400.0,3844000,1.0,600.0,-0.004267425320056861,0.012126603073147146,-0.004276556767260194,0.008571428571428572,-0.005681818181818182,2920136.375,1510820.42468278,-0.0009765701354469858,0.012126603073147146,0.6114979715037804,-0.2713748578030945,0.8919786890419351,70820.0,71015.0,69038.0,42.168674698795186,73859.95860667326,68170.04139332674,-0.35677144743658873,575.3350747214135,855.1338951912272,-279.7988204698137,1371.4285714285713,-0.4684249422650774,-0.7613034296822772,-0.8720602551830028,-1.004495685781998
2024-03-13,61830.62109375,70800.0,70900.0,70000.0,70100.0,5706500,1.0,900.0,0.011428571428571344,0.012177783794600645,0.011363758650315003,0.012711864406779662,0.009985734664764621,2920900.5416666665,1512217.372568173,-0.0008918274222407967,0.012177783794600645,1.8420628600520554,1.0117110845960928,1.2880656330741576,70620.0,71175.0,69096.0,45.45454545454546,73528.83226160861,68821.16773839139,-0.1593146657543576,518.8169822859054,787.8705126101629,-269.0535303242575,1321.4285714285713,0.8270597755071374,-0.1539373486630414,-0.40119477257318015,-0.8585994054653993
2024-03-14,61568.62109375,70500.0,71300.0,70300.0,71000.0,5476400,1.0,1000.0,-0.004237288135593209,0.012166325957909892,-0.004246290881451097,0.014184397163120567,-0.007042253521126761,2954040.5416666665,1524334.971528476,-0.0008642450749430671,0.012166325957909892,1.6547278029081243,-0.27724417973999543,1.2117314294775583,70320.0,71320.0,69146.0,47.05882352941176,73010.34409452477,69629.65590547523,-0.48510832951472804,444.69235736023984,719.2348815601783,-274.5425241999385,1271.4285714285713,-0.5190153738953102,-0.28811159951572995,-0.25498297642016565,-0.8218264187800237
2024-03-15,60860.94140625,68800.0,70100.0,68700.0,70100.0,4851100,1.0,1400.0,-0.024113475177305,0.012349685558480029,-0.024408964878925028,0.020348837209302327,-0.018544935805991442,2973035.5166666666,1533703.7366042747,-0.0010651907014206088,0.012349685558480029,1.2245288568517783,-1.8663053700228074,1.0488124082046817,70080.0,71260.0,69172.0,39.21568627450981,73212.48829095486,69307.51170904514,-1.259930731157901,245.93725398702372,624.5753560455474,-378.6381020585237,1328.5714285714287,-1.9925079353181394,-0.5901215308945653,0.41761202581011175,-1.314279298711052
2024-03-18,60064.796875,67900.0,69100.0,67600.0,68800.0,6796300,3.0,1500.0,-0.013081395348837233,0.01238412819171066,-0.013167710374647557,0.022091310751104567,-0.01308139534883721,3009644.6666666665,1571942.0749114437,-0.0011108309731805645,0.01238412819171066,2.4089025885681297,-0.9666053346951938,1.4217972794020737,69600.0,71060.0,69160.0,29.702970297029694,73496.04511236424,68623.95488763576,-1.2971845159850661,15.619868107853108,502.7842584580086,-487.1643903501555,1335.7142857142858,-1.0594315003231907,0.0036588583285050128,0.573531002291587,-1.8154640534058217
2024-03-19,59976.33203125,67800.0,68500.0,67800.0,68500.0,3222100,1.0,700.0,-0.0014727540500736325,0.012381645446976692,-0.0014738396183005527,0.01032448377581121,-0.010218978102189781,3015012.9833333334,1571555.1945644328,-0.0010911754433935023,0.012381645446976692,0.13177202899581403,-0.030818085392140086,0.6676359266217262,69160.0,70875.0,69164.0,28.0,73701.10015839199,68048.89984160801,-1.0880718402243872,-172.98343841408496,367.6307190835899,-540.6141574976748,1307.142857142857,-0.1555588019324234,-1.2681005419086264,-0.8847711164221986,-1.831189418951442
2024-03-20,60153.25,68000.0,68600.0,67500.0,67800.0,3657800,1.0,1100.0,0.002949852507374562,0.012377337423103481,0.0029455102297567446,0.016176470588235296,0.0029498525073746312,3009145.4583333335,1567794.1280016438,-0.0010131745357465777,0.012377337423103481,0.4137370653973941,0.32018413230973014,0.7620379623154611,68600.0,70710.0,69158.0,30.0,73804.2391293295,67615.7608706705,-0.8758211265291719,-302.8238245675748,233.53981035335696,-536.3636349209318,1264.2857142857142,0.18494646623913336,-1.0372971723612636,-0.14924725873746608,-1.6299617124438157
2024-03-21,60507.1015625,68400.0,68500.0,67900.0,68200.0,5061700,1.0,600.0,0.00588235294117645,0.012391609318209226,0.005865119452398058,0.008771929824561403,0.002932551319648094,3028030.433333333,1578809.1802266864,-0.0009749076160754831,0.012391609318209226,1.2881034593266498,0.553379337676126,1.0364329196501882,68180.0,70550.0,69146.0,34.34343434343434,73778.4915819523,67321.5084180477,-0.665945673211225,-369.1908071713842,112.99368684840873,-482.18449401979296,1242.857142857143,0.41812206656758727,-0.5783242090827787,-1.0627271872667772,-1.340287314789472
2024-03-22,59976.33203125,67800.0,68700.0,67800.0,68600.0,6162600,1.0,900.0,-0.00877192982456143,0.012297312953445065,-0.00881062968215492,0.01327433628318584,-0.011661807580174927,3057430.433333333,1604067.8031704463,-0.0008869245570533572,0.012297312953445065,1.9358094218519237,-0.6411974142122736,1.2325331470202348,67980.0,70390.0,69122.0,29.0,73834.53801042508,66945.46198957492,-0.7519150586119884,-464.84367608126195,-2.5737857375254123,-462.2698903437365,1221.4285714285713,-0.6998592223938116,-0.2591954682397686,-0.5232880632699076,-1.5215203417702885
2024-03-25,59534.03125,67300.0,68200.0,67100.0,67900.0,5588600,3.0,1100.0,-0.007374631268436627,0.012292138772378242,-0.007401958295667813,0.01634472511144131,-0.008836524300441826,3085057.933333333,1618930.4331314666,-0.0010031323362395188,0.012292138772378242,1.546417323086646,-0.5183393264738071,1.1028600635043424,67860.0,70205.0,69092.0,20.0,73899.93251843515,66510.06748156485,-0.7862119228175523,-574.3740585481864,-116.93384029965763,-457.4402182485288,1207.142857142857,-0.551243746570185,-0.4562717535875155,-0.14806544264056257,-1.8004440166457116
2024-03-26,59887.87109375,67700.0,67900.0,67300.0,67400.0,2524500,1.0,600.0,0.005943536404160454,0.012132145846163529,0.005925943267547168,0.008862629246676515,0.004451038575667656,3089142.933333333,1616873.9535697727,-0.0007577804118967542,0.012132145846163529,-0.3492188937094948,0.5523603904066422,0.49798858246022865,67840.0,69990.0,69082.0,26.436781609195407,73745.08076863167,66234.91923136833,-0.6098404111915979,-621.7340555402479,-217.8938833477757,-403.8401721924722,1128.5714285714287,0.4506708469121083,-1.3983136919042236,-1.08112853727049,-1.3986216508705236
2024-03-27,59887.87109375,67700.0,68000.0,67500.0,68000.0,2815600,1.0,500.0,0.0,0.0121138730767202,0.0,0.007385524372230428,-0.004411764705882353,3100907.1,1609628.7450866369,-0.0006909354921106577,0.0121138730767202,-0.17725025156943483,0.05703671218402155,0.5551221698581306,67780.0,69765.0,69074.0,24.705882352941174,73501.74499503174,66028.25500496826,-0.55261999487403,-651.7541779067833,-304.66594225957726,-347.08823564720603,1107.142857142857,-0.010033289230245915,-1.2433447735325787,-1.2361606523765984,-1.3818031140429354
2024-03-28,59887.87109375,67700.0,68400.0,67600.0,67700.0,4492200,1.0,800.0,0.0,0.01197957867453435,0.0,0.011816838995568686,0.0,3127467.925,1606036.563298335,-0.0008481681965131734,0.01197957867453435,0.8497515599503133,0.07080117085554698,0.883492485141388,67640.0,69550.0,69078.0,32.30769230769231,73239.81528563495,65860.18471436505,-0.5013801116826502,-667.8468187591061,-377.302117559483,-290.5447011996231,957.1428571428571,-0.010033289230245915,-0.6813040608851095,-0.6908313278542585,-1.0073072211823748
2024-03-29,59799.4140625,67600.0,68400.0,67500.0,68400.0,3694900,1.0,900.0,-0.001477104874446078,0.011832925937098254,-0.0014781968693108945,0.013313609467455622,-0.011695906432748537,3141477.925,1603570.0880109868,-0.0006841105607667143,0.011832925937098254,0.34511873172094765,-0.067015911186699,0.7638399345085141,67600.0,69355.0,69072.0,28.57142857142857,73023.05555832342,65686.94444167658,-0.47845513027129916,-680.8214311789197,-438.0059802833704,-242.81545089554936,928.5714285714286,-0.0338762109783329,-1.0828556790455457,-0.46473537732335496,-1.0987415769810607
